,OnTarget_%,Short_%,Succ_Ratio,Pass_Comp%,Cards/Fouls,OppTackles_Successful%,Opp_Saves/Shots,dummy_home,Win_Pr(),Btts_Pr(),Goalless
0,0.5292887845730776,2.346794976234183,-0.8790297998461654,0.8246386305103433,0.04070811239195698,0.36396520118581055,0.7774679620558839,1.0,-1.2292663909941475,0.13551471871720638,0
1,0.08726090364309023,-0.3368611696631221,0.5565505219519655,0.9313317534266646,-1.136780126097378,0.41096176533487205,0.1916767523704937,1.0,-1.1026213059706969,-0.42880258407514715,0
2,-0.33150235197479333,0.3680597579809205,-0.2459154292527972,0.3258786658172801,-0.053072284202393516,1.6328724332104887,0.3390693793235919,1.0,-0.38496582417114383,0.5185468828898792,0
3,-0.05481948665583481,-1.2836769075296424,-0.1990180684681033,-0.6702213229017935,-0.35234207921671806,-0.8109489025407451,-0.2963123503796269,1.0,0.8675461016110956,-1.2044449601527631,0
4,-0.9770957043856965,2.2502713070510962,-1.5590415312242274,-0.8875230619859039,-1.46907542760761,0.36396520118581055,0.4578023288135882,1.0,1.076389088364237,-0.18685735649397262,0
5,2.328342259958128,-0.11593749749426745,0.4009922827478338,1.058035751508192,-0.11914483634841323,0.568627657963984,2.0991107482341134,1.0,0.0029560578826684884,1.2198211208721883,0
6,2.5736677338742715,1.6356716175587938,-1.5590415312242274,-2.948891333612275,0.22260974371720627,0.899726032485119,0.03375608063503185,1.0,1.6113293540740923,-2.7610789700740472,0
7,0.44584474582609,0.5930471443129236,0.3449913166343465,0.7810764453747546,0.24712692011321735,-1.2473455696391798,-0.35676092931545195,1.0,-1.4451386950113927,-0.24861705932390474,0
8,-0.05481948665583481,-1.7702349950443814,-1.1263067930745514,-1.479507872733454,0.12862723419916058,1.1329998872613727,0.6952682277935783,1.0,0.9024314141715659,-0.5448542779827277,0
9,0.9281919941928228,-0.9632606059955455,-0.3690210013126187,-0.5708110384194947,-1.270950137272271,-0.1321096426098469,-0.5452863823949949,1.0,0.5121035280782976,-0.18685735649397262,1
10,0.5292887845730776,0.22465316376605005,-0.3690210013126187,-1.0199662718409486,0.9389088703142008,-0.11668147761141695,-0.7295271660863676,1.0,1.184905542265379,0.06916468432828803,0
11,-0.4929006900775189,0.4800961597112879,0.10698721065202457,-0.05304025831934951,1.0371248262069321,1.0689136634217424,0.9940156490909865,1.0,-1.8427035215764862,-0.3992894377796844,0
12,0.5292887845730776,0.1759973550145757,-0.5012455046361308,-0.7763836451048959,-0.19201897474475899,-1.0459317232860559,0.6062185156760821,1.0,0.20954167554446257,-0.5448542779827277,1
13,0.7070608671210069,-1.5375333010155932,-1.5590415312242274,-0.48420838940982885,0.12862723419916058,-2.455828647757922,1.9419641974385318,1.0,1.3464955456727565,-0.8216661052540858,0
14,-2.49283661874173,-0.6490359238147654,0.027652508657917355,-2.0991994548489474,-0.1083721376289534,-1.170334393092397,-1.620024287261334,1.0,1.4576631155844664,-1.080902578412979,0
15,0.3552990867602105,-0.0724578386099721,-0.9381612547486055,-1.2941258211126718,-0.7798703578086108,1.1329998872613727,-0.7295271660863676,1.0,1.1297578361844707,-0.24861705932390474,0
16,0.9281919941928228,-0.9632606059955455,-0.3690210013126187,-0.5708110384194947,-1.5066684314148278,-0.4074878329591731,0.6324096074753457,1.0,-0.7871003613864105,-0.24861705932390474,0
17,-1.7195280596582352,-0.37138049343950585,-0.17068424632735058,-0.4147736544305036,0.12862723419916058,1.1329998872613727,0.6952682277935783,1.0,0.19549081551967143,0.13551471871720638,0
18,-0.4929006900775189,0.4800961597112879,0.10698721065202457,-0.05304025831934951,0.7699196520869998,-0.1321096426098469,-1.7189684118363306,1.0,-0.9830120590041048,0.34052886991892434,0
19,-0.4929006900775189,-2.074333799741094,-0.1990180684681033,-1.367539121047168,0.9389088703142008,-0.11668147761141695,-0.7295271660863676,1.0,1.6113293540740923,-0.42880258407514715,0
20,0.7070608671210069,-1.5375333010155932,-1.5590415312242274,-0.48420838940982885,-0.2607288766613129,-0.3409832610501229,-0.3955907456457552,1.0,0.9024314141715659,-0.42880258407514715,0
21,-0.09975089213498177,-0.2731331873067217,1.0590036345813116,-0.2564190750042345,-0.19201897474475899,-1.0459317232860559,0.6062185156760821,1.0,-0.4793941770395061,-1.2044449601527631,1
22,0.3552990867602105,-0.0724578386099721,-0.9381612547486055,-1.2941258211126718,-0.11914483634841323,-0.3617170393511802,-0.4750994171792341,1.0,-1.169901507389405,-0.5448542779827277,1
23,-0.5676950418812212,-0.7140479270245806,-1.2190356655351964,0.5850043121759938,-0.1083721376289534,-1.170334393092397,-1.620024287261334,1.0,-0.09827355695740446,-0.5448542779827277,0
24,0.08726090364309023,-0.3368611696631221,0.5565505219519655,0.9313317534266646,-0.2607288766613129,1.1904565017382827,-0.017129469146394627,1.0,0.0029560578826684884,0.5185468828898792,0
25,-0.17566947380664413,0.024996569234140103,-1.5590415312242274,-0.6468268929732139,0.04070811239195698,0.36396520118581055,0.7774679620558839,1.0,0.12764523425710844,0.34052886991892434,1
26,-0.05481948665583481,-1.2836769075296424,-0.1990180684681033,-0.6702213229017935,-1.195183542726449,-0.09217792143744108,-1.3231919135363455,1.0,1.184905542265379,-0.42880258407514715,1
27,0.38326171676584997,-0.553839776257533,-0.8790297998461654,-0.607441900154775,-0.053072284202393516,1.6328724332104887,0.3390693793235919,1.0,0.0029560578826684884,0.13551471871720638,0
28,2.328342259958128,-0.11593749749426745,0.4009922827478338,1.058035751508192,-0.961569876210165,-0.279683394768737,0.2813074038960271,1.0,-1.602417087938243,0.13551471871720638,1
29,1.2403771147647982,-0.6490359238147654,0.4452035717847975,-0.3313883933195877,-1.46907542760761,0.36396520118581055,0.4578023288135882,1.0,-0.7111728613527588,0.5916712051410258,0
30,0.44584474582609,0.5930471443129236,0.3449913166343465,0.7810764453747546,-1.3058426479183733,-0.8109489025407451,-0.5768705167420882,1.0,-1.602417087938243,-1.6189333059897912,0
31,0.8563894164612686,0.2927712960181134,-0.6070251072949404,-1.9584945827457139,0.22260974371720627,0.899726032485119,0.03375608063503185,1.0,1.2419226621117412,-6.615601280355323,0
32,0.7070608671210069,-1.5375333010155932,-1.5590415312242274,0.23212010678589237,-0.3256215618047249,0.8861492472865006,-1.798123711496327,1.0,1.5414596050834173,-1.2044449601527631,0
33,0.4187818143405811,2.148530142236492,-0.807449617595843,1.1270839228347793,0.37639930474673533,-0.4618315688619982,0.18268939706847567,1.0,-0.38496582417114383,0.4109299558032874,0
34,-1.0039954274028176,-0.797118820014903,0.14098779722092783,-0.931215538122568,0.8100004282049891,0.8642512066435685,-0.16710793166007246,1.0,-0.3015175123339864,-0.24861705932390474,0
35,0.8438086229271082,-0.2731331873067217,-0.33063324228321206,0.34685873697690495,-0.5944626859702901,-1.1164265695096494,-0.8821838154306476,1.0,0.04503436120462168,0.4109299558032874,0
36,-0.7557494121305299,-1.2836769075296424,0.5234943961210877,0.35563876844828946,0.9928078704992356,-1.183482642746726,-1.3231919135363455,1.0,1.2419226621117412,0.5185468828898792,0
37,-2.026184902053414,1.3315728128620816,-1.5590415312242274,-0.15832858944113076,-0.2607288766613129,-0.19999356860293632,1.051467076263565,1.0,1.184905542265379,0.2368828268113886,0
38,-0.4929006900775189,0.9058344862866851,-0.1310168953302971,-0.9347421832533831,0.46931383120207504,-1.4750307872557544,0.1609699550885992,1.0,0.9870225969162377,-0.5448542779827277,0
39,3.4498301407176397,0.1759973550145757,-1.5590415312242274,-2.864710980536211,-1.3855354191471252,-1.4540597803700173,-0.4024057746343388,1.0,0.8447247485752819,-0.6855669568456687,1
40,-0.4929006900775189,0.9058344862866851,-0.3690210013126187,-0.05502288575419531,-1.0014551363470916,1.429220655231219,-2.1355752521521043,1.0,0.9024314141715659,0.5185468828898792,0
41,0.5292887845730776,-1.2836769075296424,-0.765694511283155,-1.5475890591530916,-1.7582523799708263,0.7164394323037763,0.5276452402782912,1.0,1.1297578361844707,-0.42880258407514715,0
42,1.4913494665971687,-0.5967713722147158,-0.46056104207505,0.7146809409772753,-1.7129219387895651,-0.48939346362610914,0.03375608063503185,1.0,0.8111266454947781,1.2618270308747879,0
43,-0.10957963708354516,0.2672269964235896,-0.765694511283155,-0.6793980179279775,-0.04171606430229641,0.36396520118581055,0.542611578449299,1.0,-0.4793941770395061,0.5185468828898792,0
44,0.14893921261006485,0.3117810073442707,-1.5590415312242274,-0.4637864614938655,0.6737257894038238,0.7164394323037763,0.8419383418694558,1.0,-0.46131215202215997,-0.5448542779827277,1
45,-1.5150901647281159,-0.37138049343950585,1.0854485352460141,-0.7561879316945921,-0.20374993360856067,-1.2473455696391798,3.1562784535862134,1.0,1.3619587038935579,-1.2044449601527631,0
46,0.30213556798405644,-0.4186847519478829,-0.5012455046361308,0.3289977509787819,0.1748220270131151,-0.6781325255977437,-0.04452938056716273,1.0,0.425290364957384,0.8567107446837187,1
47,-2.5372796393787125,-1.6485954731656967,1.614346548540062,-2.846580305191785,1.2508889655028779,0.5775859473179114,-0.7295271660863676,1.0,1.6472576373228514,-1.7684427898343875,0
48,1.2403771147647982,0.6837101419864781,-0.5569189797197149,-0.6076613006143944,0.748057410568096,-0.11668147761141695,1.325466190471247,1.0,0.9623834753163438,0.34052886991892434,0
49,0.7070608671210069,-1.0932846124151794,-0.5390239341571343,0.4762709362722236,-1.195183542726449,-1.5746430699630056,-1.7189684118363306,1.0,1.0120512698457726,0.4109299558032874,0
50,0.34343615281842377,2.2991599187152567,-0.28968629931851153,0.6045476235626183,0.04070811239195698,1.4554983040027385,-2.186704273463585,1.0,-0.27942825331826826,0.5185468828898792,0
51,0.12041299471283898,0.22465316376605005,1.0854485352460141,-0.7196996883091378,0.5828760302030466,1.2662992328478044,-1.043820267677533,1.0,1.184905542265379,-0.42880258407514715,0
52,-0.37932408178300836,0.7166174522531755,0.22598926364318553,1.1334409311078661,-1.0756602714855599,-0.8109489025407451,-0.3955907456457552,1.0,-0.3015175123339864,0.4109299558032874,0
53,-0.12491247920330378,1.518897676555257,-0.5390239341571343,0.4894282249574675,-0.4638711953711251,0.29987897734617885,1.325466190471247,1.0,1.2419226621117412,-0.42880258407514715,0
54,-0.7896653762664023,-0.9069867752601666,-0.6935720549248755,0.0467433719972975,-0.014819754012592792,0.14366880673708077,2.476262470143512,1.0,-0.20992790178100862,-0.8216661052540858,1
55,-0.6064772983720295,0.7166174522531755,-0.2262185377232256,0.08702245681533789,-0.44516071864785295,0.44690031439003663,-0.7295271660863676,1.0,-0.16069848610878334,-0.5448542779827277,0
56,-0.782199597997499,1.1950152364133697,-1.0150321461217777,0.3620007322586825,0.6737257894038238,-0.11668147761141695,0.4578023288135882,1.0,1.0120512698457726,1.2618270308747879,0
57,-0.5858270059548455,-1.7260024416339503,-0.23679649798910662,-0.8455705639568658,0.37639930474673533,1.7738621256576759,-0.7295271660863676,1.0,-0.18561707922682327,0.8567107446837187,0
58,-0.17566947380664413,0.024996569234140103,0.17189742137447636,0.25339391959485497,0.6737257894038238,3.007521934570558,-0.24380146362729546,1.0,-0.10894448501746914,1.5658359049613852,0
59,0.0943145400409088,-0.7246527218744098,-0.42568864559412384,0.6756474531562577,-1.5303683685976395,0.20730998735560224,-1.3706850933323433,1.0,-0.10894448501746914,1.5658359049613852,0
60,-0.23735332141486998,0.2672269964235896,0.6957342096609259,-1.5208681524308252,1.3916604718685015,-0.0735890167537343,-1.5731560177258097,1.0,0.8111266454947781,-0.5448542779827277,0
61,0.0749823513950346,1.0950515203201945,-0.6665261337905208,-1.3575985925305334,0.24712692011321735,-1.1164265695096494,0.7276499412908501,1.0,1.0503451394279628,0.06916468432828803,1
62,-1.6723500839051304,-0.5351260036608118,-0.8790297998461654,-1.0346459379578874,-1.0637758553110392,0.17736119647629803,-0.017129469146394627,1.0,1.3464955456727565,-0.18685735649397262,0
63,0.4549477318712169,0.06983922682954163,-0.3690210013126187,0.657596953419063,-0.509254053806296,0.2730041092843985,-0.10094096290403823,1.0,-0.5643796946210319,0.9748426537370356,0
64,1.0403835218983761,-0.797118820014903,0.6379194470741274,-2.3776231515211257,0.12862723419916058,-1.2997131696909916,1.4076659247335515,1.0,1.3311668496973534,-1.971799753775931,0
65,0.21476894621904824,-0.797118820014903,-0.3690210013126187,-1.7624469890520142,-0.3256215618047249,-0.5927505689915277,0.8965980117113973,1.0,1.0503451394279628,0.8567107446837187,0
66,-1.0433104071970711,-0.797118820014903,0.19467293390866944,0.19862951169140258,-1.0143213492944874,-0.3018194575925712,1.9419641974385318,1.0,0.8111266454947781,0.703491666793557,0
67,0.17374461947721762,0.6837101419864781,-0.5390239341571343,1.3278293882218088,0.2649018730003263,2.0256294335990805,-3.158155678381731,1.0,-0.026138083271367154,0.34052886991892434,0
68,-0.4215851453344539,1.024645182075168,0.7175194825197195,0.855792384375599,-0.081026056264171,1.4213878945397087,-0.5452863823949949,1.0,0.03284729879434945,1.6107442067261555,0
69,-0.5610466550542255,-0.11593749749426745,0.4452035717847975,1.2191003919326993,1.2508889655028779,-0.47152927257529553,1.8013593888319577,1.0,1.1297578361844707,0.703491666793557,1
70,1.5514782592236749,0.4800961597112879,0.4243260186284537,-2.3128467294980517,0.12862723419916058,-1.0459317232860559,-0.03261637560161174,1.0,-0.7111728613527588,-0.18685735649397262,0
71,0.5292887845730776,-0.17786307226887105,-0.1310168953302971,0.030173339342036604,2.5672260337989683,0.7164394323037763,0.4578023288135882,1.0,-0.13514904253205906,1.8411433201280119,0
72,-0.8668724490960302,-0.21562256908265318,0.12098745218039665,0.547945099030771,3.7626176022302467,1.2892100578704717,0.03375608063503185,1.0,-0.20992790178100862,-0.09256352449470262,1
73,0.15758352106377,-0.17786307226887105,-0.30638834184358676,-0.7114311768829796,0.12862723419916058,2.2438277671482973,-1.650731084543229,1.0,0.7782669622621978,-0.24861705932390474,0
74,1.3007525390263592,0.23107940265775415,0.9796689325872042,0.5606165118751792,-1.1748693108554682,0.7164394323037763,0.2419242388317779,1.0,0.12764523425710844,1.1781581162573649,0
75,0.34343615281842377,1.3702762970962086,-1.030143517930179,-1.592957421845407,-0.43704107780567814,-1.4540597803700173,-1.3811104254826851,1.0,0.8447247485752819,-0.09256352449470262,0
76,1.5700635223991397,0.06983922682954163,-0.1310168953302971,0.7500025069596068,0.18005162619960002,-0.9599623986231373,-0.49722356925811567,1.0,-0.10894448501746914,-0.09256352449470262,0
77,-1.7644046707404564,0.033590109888310564,1.614346548540062,0.14176391431769006,-1.2341191538124965,-0.4618315688619982,-0.0009386123977581752,1.0,0.12764523425710844,0.8567107446837187,0
78,-1.1660498563108386,-0.4648352480536175,0.17189742137447636,-0.34311327237745515,0.12862723419916058,-0.9331399693283067,-0.3185284947748449,1.0,1.7592487251080093,-1.6189333059897912,0
79,1.7736933624085867,-0.6490359238147654,-0.8790297998461654,-0.5786099616645571,2.150767035764846,-2.120138903836049,0.6062185156760821,1.0,1.1297578361844707,0.06916468432828803,0
80,-1.1660498563108386,-0.4648352480536175,0.17189742137447636,-0.34311327237745515,-0.6146889774435611,0.00365820937633297,0.007435968679122134,1.0,1.4576631155844664,-1.0303804542510224,0
81,0.3906868219085898,0.29969856370476383,0.6226627736137217,0.3536198731650586,0.9073394559201076,-1.21289320118404,-1.2638254387913475,1.0,-0.18561707922682327,1.1781581162573649,0
82,1.7736933624085867,-0.6490359238147654,-0.8790297998461654,-0.5786099616645571,-0.6729882881606379,0.7164394323037763,2.069178071892098,1.0,1.665478409541865,-1.080902578412979,0
83,-0.6389277578847469,0.1759973550145757,0.4809936629099587,0.547763809799024,0.5828760302030466,-0.7154871316129624,1.6656030219014732,1.0,1.1162522755115947,0.34052886991892434,0
84,-0.9309818934992034,-0.3105607325001642,-0.23679649798910662,-0.15461646511933871,-0.16131880580331964,0.44690031439003663,1.325466190471247,1.0,0.09515580097644478,1.2618270308747879,0
85,0.3140910004361099,1.1747218504395671,-0.43902220895447824,-1.3299107561036747,0.22260974371720627,-0.6582100690562931,-0.2842786054988848,1.0,-0.16069848610878334,-0.24861705932390474,0
86,-0.11630456783782558,1.8917548215139197,0.027652508657917355,0.7450015595344813,1.3674875869370315,-0.14271650604626698,-1.0319601506363563,1.0,-1.775423320157778,-0.9012045686096558,1
87,-1.456679337605224,1.34373676504995,-0.6665261337905208,-0.4093309964718568,1.8058535579058157,1.2255688772519502,-0.017129469146394627,1.0,0.4422020201108088,1.3899450563827114,0
88,-2.026184902053414,0.39494849439620877,-0.765694511283155,0.5513628558189635,0.5828760302030466,1.5388793049123648,0.38877154422638055,1.0,0.4422020201108088,-0.24861705932390474,0
89,1.2107484343401425,0.6220089352364202,-0.11032088611444314,0.7523300054478154,-0.5527459598066679,-0.9717266219980633,-0.3955907456457552,1.0,-0.6264844959306088,-0.33964828797427205,0
90,0.592192752243884,0.3556495719430954,-0.45204568944598694,0.7841080623623219,0.04070811239195698,0.02911468162374157,-1.5993150518851718,1.0,-1.5063025144829456,-0.18685735649397262,0
91,1.1133970558019892,0.1759973550145757,-1.5590415312242274,-0.07881209067289272,0.5179833450596341,-1.2473455696391798,0.4578023288135882,1.0,1.7024455531785179,-1.0303804542510224,0
92,-1.7644046707404564,0.033590109888310564,1.614346548540062,0.14176391431769006,-0.053072284202393516,-0.4618315688619982,0.4578023288135882,1.0,-1.5063025144829456,-1.6189333059897912,1
93,0.87001860945661,0.0543578331358913,0.12098745218039665,0.4858137825733105,-1.7361836125536334,-1.0459317232860559,-1.6724064708598618,1.0,0.653746057380841,-0.33964828797427205,0
94,1.1583284612811375,2.084802159880092,-0.5012455046361308,1.870934252720311,-0.509254053806296,-1.5746430699630056,-1.798123711496327,1.0,0.16107639024155987,0.13551471871720638,1
95,-1.3292375329734614,-1.8808163785704586,0.3449913166343465,-0.06656894082995474,0.79714433020488,-0.8935104341539623,1.436546912447335,1.0,1.0120512698457726,-0.3992894377796844,0
96,0.9381645744333148,-0.797118820014903,-1.5590415312242274,-0.31560920124821373,3.0420850292585664,-1.666286370053677,-0.7295271660863676,1.0,-0.10894448501746914,0.13551471871720638,1
97,-1.1062143748678768,0.46793220752341885,-0.765694511283155,0.148119839512355,-0.41647132100550216,-1.0459317232860559,0.4578023288135882,1.0,1.1162522755115947,-0.7677654524190695,0
98,-0.7287905688430407,-0.797118820014903,1.0854485352460141,0.3100667574310996,-0.6146889774435611,-0.24822688444013136,-0.13586241863638973,1.0,0.19549081551967143,1.5658359049613852,0
99,0.9381645744333148,-1.1377094812752204,-0.765694511283155,0.044309521637086804,-2.032970484715882,-0.398141244474658,0.44332270082700265,1.0,0.6737662028652996,0.5916712051410258,1
100,-0.08788221898954673,0.8094409029111229,-1.0830333192595838,0.03123510275015205,-1.4287972092427332,-1.8292077924370926,-1.043820267677533,1.0,0.4422020201108088,-0.028570348341721324,0
101,-1.9595203710979403,0.6837101419864781,1.4160097935547942,-0.45135475676294523,-1.7792177090171593,-0.8109489025407451,-0.16710793166007246,1.0,1.665478409541865,-1.5529451116276782,0
102,-1.3292375329734614,-0.48749094614188615,0.8209995285989898,-1.0987967451369942,1.491373622210818,2.60321325769995,0.4578023288135882,1.0,1.2564802246257067,0.06916468432828803,0
103,0.19551262958512794,1.844196512207968,-0.023531170047958235,0.6546493956236539,0.2064984563712559,-0.5803997199227043,1.4076659247335515,1.0,-1.2564046234991728,-1.2527876312683315,1
104,-0.05481948665583481,0.38452224966375,2.279734371716445,1.2485748835491841,-0.11914483634841323,-1.170334393092397,0.7122300777207206,1.0,-1.4451386950113927,-1.2527876312683315,0
105,-0.05481948665583481,-0.797118820014903,0.027652508657917355,-1.273123599434041,-1.46907542760761,0.33459234859264575,-0.3185284947748449,1.0,1.5243927971304205,-0.24861705932390474,0
106,0.3657384686289824,-1.7507726715437921,-0.46056104207505,0.5985539763235677,0.004741198925373681,-0.8773570910122459,-0.7295271660863676,1.0,-1.2564046234991728,-0.24861705932390474,0
107,-0.28846279514739964,1.7005460292274255,1.736399936223304,0.8847268781463418,1.491373622210818,-1.6837422367376143,0.7546347025385759,1.0,0.0029560578826684884,0.34052886991892434,0
108,-0.05481948665583481,-2.256793082559121,-0.43902220895447824,-1.066941203415154,-0.509254053806296,-0.04725473511848422,-0.7295271660863676,1.0,1.3311668496973534,-0.33964828797427205,0
109,-0.3125143121980018,2.107919173087806,-0.7190270395219154,-0.8093794580831143,-0.2607288766613129,-1.515897364776678,1.1477370353095073,1.0,1.409172880327739,-0.7677654524190695,0
110,-0.5467001361117607,-0.08008584894055083,-1.2064428556948619,0.871304154601989,0.5479338151258247,1.0689136634217424,1.6080277769979192,1.0,1.184905542265379,0.9748426537370356,0
111,-1.1062143748678768,-0.9333550845190297,-1.5590415312242274,-2.2575924474928635,-1.3703937926136622,0.7164394323037763,0.37939377726359036,1.0,1.2419226621117412,-0.6298485135375235,0
112,1.5162303463046891,1.0820020696971944,-0.5569189797197149,-0.0713875565571385,-0.014819754012592792,-1.5258966337445636,-1.7009785710045127,1.0,0.3282321701638158,-0.9533749585525562,0
113,-0.9309818934992034,0.6625554425293156,2.641030927287332,1.0082580127631477,-1.7361836125536334,0.20730998735560224,-1.3231919135363455,1.0,-1.3914338779144195,-0.6298485135375235,1
114,0.21476894621904824,1.1023290985522534,-0.5242410704315242,1.5476411078267445,-1.4287972092427332,-0.19999356860293632,-0.9274154152363598,1.0,-0.34418994452344187,0.34052886991892434,0
115,0.5292887845730776,-1.2228571465902995,-0.6523592227201447,-0.8355825004386196,-0.3669169068959875,0.011490970067843307,0.41539770399573156,1.0,1.6472576373228514,-0.6855669568456687,0
